PLU CODE	PLU NAME	Price	Item code	Price Type	Best Before Day
52018	Le Golden kg	29900	52018	By Weight	0
51045	S-D.hu trang+txay phaloc-HM kg	38100	51045	By Weight	0
51049	Quyt tieu	73900	51049	By Weight	0
50491	Canh ga nguyen dlanh kg-CP	110000	50491	By Weight	0
50492	Dui toi ga dlanh kg-CP	110000	50492	By Weight	0
50493	Chan ga dlanh kg-CP	70000	50493	By Weight	0
50458	Uc ga File dong lanh-CP	106000	50458	By Weight	0
50494	Dui ga CN thao khop dlanh	84000	50494	By Weight	0
50461	Xuong ga ngcon dlanh-CP	30000	50461	By Weight	0
51082	Ngon su su kg	29500	51082	By Weight	0
50498	Cherry Uc kg	259000	50498	By Weight	0
11808	S-Thanh long Phan Thiet L1(1)	18000	11808	By Weight	3
50473	Xoai cat HLoc Kg	79900	50473	By Weight	0
57159	Dua nuoc tuong kg-BETU990	40000	57159	By Weight	0
57166	Kim chi bon bon kg-BETU990	30000	57166	By Weight	0
50014	S-Xoai giong DLoan L1 ngam kg	35800	50014	By Weight	0
50020	Ca basa nguyen con lon kg	49000	50020	By Weight	0
50255	Tom kho Loai 1 kg	499000	50255	By Weight	0
50256	Tom kho Loai 2 kg	360000	50256	By Weight	0
50079	Xa bau ngot kg	45300	50079	By Weight	0
51367	@Buoi daxanh tuiluoi L1 kg-TFR	45000	51367	By Weight	0
51972	Dua xoai non kg-QD	26500	51972	By Weight	0
50294	Ba roi heo rut suon kg	253800	50294	By Weight	0
52863	Dui toi ga CN kg-KU	104000	52863	By Weight	0
52864	Dui ga goc tu CN kg-KU	75000	52864	By Weight	0
52865	Dui ga CN thao khop kg-KU	88000	52865	By Weight	0
52866	Ma dui ga CN kg-KU	68000	52866	By Weight	0
50735	Le Asia TQ kg	21300	50735	By Weight	0
59428	CBNC-Canh chua kg	50000	59428	By Weight	0
56491	Khoai lang nho kg	29500	56491	By Weight	0
56497	Bo Booth giong My kg	36500	56497	By Weight	0
56498	Tao xanh giong Malaysia kg	50000	56498	By Weight	0
51808	Thanh long L1 kg	18500	51808	By Weight	0
50362	Xoai cat MDong L2 kg	35000	50362	By Weight	0
56437	Canh bi dao + thit	51900	56437	By Weight	1
53017	Nho do kho k.hat co canh Uc	470000	53017	By Weight	0
53018	Nho xanh kho k.hat co canh Uc	520000	53018	By Weight	0
50753	Nam bo kg	228000	50753	By Weight	0
51672	Dua Hoang Kim kg	47900	51672	By Weight	0
52060	Tao Ambrosia Italia kg	89500	52060	By Weight	0
57784	Thuc dia kg	65000	57784	By Weight	0
52090	S-Ca nuc hap kg	70000	52090	By Weight	0
50787	Ga tha vuonquay rotikg-PKD990	135000	50787	By Weight	1
50788	Ga kho kg-PKD990	162000	50788	By Weight	0
50789	Ga nau nam kg-PKD990	120000	50789	By Weight	0
51994	Cam Sunkist loai 1 kg	45500	51994	By Weight	0
51454	Mam ruoc ca linh kg-Betu	37800	51454	By Weight	0
52213	Cam cara Ai Cap kg	59000	52213	By Weight	0
53273	Nho den Mexico kg	162000	53273	By Weight	0
55534	Muc tuoi muoi loai lon kg	478900	55534	By Weight	0
51775	Nho do My loai2 kg	52000	51775	By Weight	0
53304	Khoai mo got vo kg	72000	53304	By Weight	0
51640	Trai mo HaNoi kg	44800	51640	By Weight	0
57506	Cha chien chay kg	25000	57506	By Weight	0
59273	Bo xao bo Uc-VS990	290000	59273	By Weight	0
56486	Ca loc tam gia vi kg	121000	56486	By Weight	0
56488	Dui toi ga tam gia vi kg	123000	56488	By Weight	0
50462	Long ga lsach dong lanh-CP	76000	50462	By Weight	0
57314	Kho ca com loai 1	120000	57314	By Weight	0
52885	Ga ta ncon kg-SH	91500	52885	By Weight	0
18661	S-Tao Bi do Phap kg(1)	27000	18661	By Weight	0
12807	S-Tao Pink New Zealand kg(1)	30000	12807	By Weight	0
59452	@Mam ba khia kg-SH990	249500	59452	By Weight	0
51992	Dua Thien Hong kg	27500	51992	By Weight	0
51995	Cam Sunkist loai 2 kg	39000	51995	By Weight	0
53005	Than ngoai bo kg	370000	53005	By Weight	0
50949	Khoai mon cao kg	56000	50949	By Weight	0
53547	Ga TVuon dong lanh kg	92000	53547	By Weight	0
56470	Kho qua don cha that lat	149000	56470	By Weight	1
57500	Ruot heo chay kg	14000	57500	By Weight	0
51997	Nho den khong hat An Do kg	38000	51997	By Weight	0
56297	Ca tim mang co kg	27900	56297	By Weight	0
58972	Tao Envy New Zealand nho kg	160000	58972	By Weight	0
58978	Qua Hong Newzealand	265000	58978	By Weight	0
52753	Dui toi chien bot-PKD990	182000	52753	By Weight	0
52761	Ca Sanma kho-PKD990	165000	52761	By Weight	0
53037	Bo xay-VS990	230000	53037	By Weight	0
53041	Gau bo-VS990	180000	53041	By Weight	0
53042	Mo bo-VS990	24000	53042	By Weight	0
52334	Ba roi heo kg-VS990	205000	52334	By Weight	0
11877	S-Tao bi do my kg (1)	35000	11877	By Weight	0
52773	Cherry Canada Coop kg	529000	52773	By Weight	0
59325	Mang tay L2 kg	125000	59325	By Weight	0
52778	Chanh dao kg	62900	52778	By Weight	0
57097	Mam ruoc Hue kg	105400	57097	By Weight	0
51897	Man hau kg	25500	51897	By Weight	0
50902	Tieu so xay xa kg	458800	50902	By Weight	0
50833	Khoai lang deo kg	229500	50833	By Weight	0
56037	Thit hen kg	158000	56037	By Weight	1
51847	Dua hau do giong My loai 1 kg	15900	51847	By Weight	0
51849	Thanh long ruot do L1 kg	18900	51849	By Weight	0
19034	S-Tao Diva NewzeaLand kg(1)	30000	19034	By Weight	0
11723	S-Buoi duong Tan Trieu kg(1)	29000	11723	By Weight	0
10775	S-Cu Su hao kg(1)	10000	10775	By Weight	1
10762	S-Ot chuong do DaLat kg(1)	22000	10762	By Weight	0
10763	S-Ot chuong xanh kg(1)	24000	10763	By Weight	0
10784	S-Bi giong My kg(1)	19000	10784	By Weight	1
12023	S-Cam Cara Uc kg(1)	48000	12023	By Weight	0
52622	S-Nac dui heo so che kg-CMT	209000	52622	By Weight	0
51089	Sau rieng tach vo kg-PKD990	1	51089	By Weight	0
51903	Nho den My kg	108000	51903	By Weight	0
52033	S-File ca Lat tam gia vi kg	125000	52033	By Weight	0
55413	Ca loc bong kdau ls kg-NCC	214000	55413	By Weight	1
55439	Ca Bong Mu Kg	280000	55439	By Weight	1
54780	S-Ca dieu hong tam uop500-700g	115000	54780	By Weight	1
55451	Ca Chim trang kg	176900	55451	By Weight	1
54805	S-Ca Lem so che kg	230000	54805	By Weight	0
54813	S-Ca thu chi so che kg	260000	54813	By Weight	0
55459	Ca Hu Kg	115000	55459	By Weight	1
59420	Ca tam tuoi kg-NCC	299000	59420	By Weight	0
50905	Chanh kh.hat tui VNam kg	29500	50905	By Weight	0
11794	S-Buoi da xanh L2 kg(1)	25000	11794	By Weight	0
11782	S-Mang cau kg(1)	30000	11782	By Weight	0
53163	Dua hau tron vo den k.hat kg	31900	53163	By Weight	0
58894	Ga ta thao moc kg	135000	58894	By Weight	0
50953	Cu nghe kg	42000	50953	By Weight	0
51014	Ruoc kho L1 kg	60500	51014	By Weight	0
51912	RCau N.CHOICE kg	72000	51912	By Weight	0
55995	Buoi da xanh bao luoi kg	37900	55995	By Weight	0
57262	Kho ca loc tam kg	220000	57262	By Weight	0
15425	S-Bac ma kg (1)	76000	15425	By Weight	0
50198	Sa lach mo kg	48500	50198	By Weight	1
52059	Ca chua Beef nho kg	38000	52059	By Weight	0
53047	Than ngoai bo-VS990	370000	53047	By Weight	0
11850	S-Tao do New Zealand kg (1)	27000	11850	By Weight	0
11541	S-Kiwi Uc L2 kg (1)	67000	11541	By Weight	0
11562	S-Man do Uc kg (1)	78000	11562	By Weight	0
53236	Tao Breeze Newzealand kg	75000	53236	By Weight	0
50595	S-Ca mui so che kg	96000	50595	By Weight	0
11856	S-Sau rieng Sau Ri kg (1)	29000	11856	By Weight	0
53239	Le Ha Lan kg	75000	53239	By Weight	0
52069	Ga TV tam uop kg	117000	52069	By Weight	1
52070	Ga ta tam uop kg	160000	52070	By Weight	1
52077	Dui Vit tam uop kg	125000	52077	By Weight	1
52078	Uc Vit tam uop Kg	121000	52078	By Weight	1
11883	S-Quyt My kg (1)	18000	11883	By Weight	0
52104	Ca chua cocktail kg	55500	52104	By Weight	0
18952	S-Tao Fuji Han Quoc kg(1)	40000	18952	By Weight	0
53262	Tao Envy NewZealand size 24-40	199000	53262	By Weight	0
52195	Cam Ai Cap kg	67500	52195	By Weight	0
51052	Thit kho tau kg-PKD990	350000	51052	By Weight	0
59522	@Kim chi kg -SH990	105000	59522	By Weight	0
53302	Mang tuoi tach vo kg	59500	53302	By Weight	0
57141	Ba khia tron kg-BETU990	50000	57141	By Weight	0
57153	Mam xay kg-BETU990	40000	57153	By Weight	0
57154	Mam tep kg-BETU990	100000	57154	By Weight	0
57155	Dua mam tron kg-BETU990	35000	57155	By Weight	0
57156	Dua gan kg-BETU990	35000	57156	By Weight	0
57157	Dua cai tron kg-BETU990	25000	57157	By Weight	0
57158	Dua bon bon kg-BETU990	25000	57158	By Weight	0
57164	Dua toi chua kg-BETU990	45000	57164	By Weight	0
58964	Muc ong don thit kg	398000	58964	By Weight	0
50012	S-Xoai tu Quy ngam kg	33000	50012	By Weight	0
50013	S-Xoai tu Quy cat lat kg	26500	50013	By Weight	0
51057	Bup cai xay kg	37500	51057	By Weight	0
58004	Com dep xanh kg	68500	58004	By Weight	0
58005	Gao tai nguyen kg	27500	58005	By Weight	0
50022	Ca bong tuong nho kg	142000	50022	By Weight	0
58008	Gao tam thom kg	22600	58008	By Weight	0
50034	S-Thit vai heo tam uop kg	188000	50034	By Weight	1
54574	Tom the kg(51-60con/kg)	221000	54574	By Weight	1
16188	S-Tao Sonya NewZealand kg (1)	45000	16188	By Weight	0
18772	S-Vai thieu L1 kg (1)	35000	18772	By Weight	0
51902	Tao xanh Nam Phi kg	80000	51902	By Weight	0
52705	Nho do khong hat Chile kg	232000	52705	By Weight	0
52733	Mam ruoc xao thit-PKD990	239000	52733	By Weight	0
52742	Kiwi vang Chile kg	145000	52742	By Weight	0
18972	S-Tao Envy Newz.size70-80kg(1)	90000	18972	By Weight	0
52758	Ca nuc kho-PKD990	169000	52758	By Weight	0
52759	Ca ngu kho-PKD990	178000	52759	By Weight	0
52425	Nac dui heo kg - CP	135000	52425	By Weight	0
52433	Xuong ong heo kg - CP	75000	52433	By Weight	0
11933	S-Nho den khong hat Uc kg (1)	150000	11933	By Weight	0
10472	S-Xoai cat HLoc L1 kg (1)	60000	10472	By Weight	0
52788	Ga quay nuoc mam nhi kg-PKD990	160000	52788	By Weight	0
53243	Sa lach Romain thuy canh kg	53900	53243	By Weight	0
50655	Kho bo soi HongHuong kg	506500	50655	By Weight	0
50656	Kho bo mieng HongHuong kg	662900	50656	By Weight	0
57074	Kieu nuoc tom kg	283200	57074	By Weight	0
10388	S-Tao Hong My(1)	45000	10388	By Weight	0
51811	Dua hau tron loai-1	19900	51811	By Weight	0
52068	Nho do Phan Rang kg	57500	52068	By Weight	0
53274	Dau ca dua kg	72000	53274	By Weight	0
53275	Minh ca dua kg	155000	53275	By Weight	0
52105	Dua leo dai giong Halan kg	31500	52105	By Weight	0
53297	Ca bac ma tam uop	139900	53297	By Weight	1
53298	Ca nuc tam uop kg	110000	53298	By Weight	1
52209	Ca rot Dalat mang co kg	31000	52209	By Weight	0
50930	Ca rot Dalat kg	29900	50930	By Weight	0
50211	Ngo tay kg	140000	50211	By Weight	0
58718	Hat huong duong XUANHONG kg	115600	58718	By Weight	0
58743	Mut gung Hue kg-Tet	213300	58743	By Weight	0
58744	Mut gung lat kg-Tet	163500	58744	By Weight	0
58745	Mut mang cau kg-Tet	328000	58745	By Weight	0
58746	Mut me kg-Tet	324000	58746	By Weight	0
58748	Mut sen Hue kg-Tet	303800	58748	By Weight	0
53593	Ma dui ga CNghiep Kg	60000	53593	By Weight	0
53594	Canh ga CNghiep Kg	92000	53594	By Weight	0
52463	S-Thit xay kg	207000	52463	By Weight	0
56682	S-Bi dao don thit dui truoc Kg	93000	56682	By Weight	0
56684	S-Muc ong 10-15+t.dui truoc Kg	390000	56684	By Weight	0
56685	S-Ca chua don t.dui truoc Kg	88000	56685	By Weight	0
56686	S-Muc ong20-30+thit xay kg NCC	390000	56686	By Weight	0
56687	S-Bap cai cuon thitxay NCC kg	98000	56687	By Weight	0
57349	Kho muc ong duoi 15cm kg	195000	57349	By Weight	0
56694	S-Muc ong 20-30+t.dui truoc Kg	390000	56694	By Weight	0
51933	Nho den khong hat Uc kg	172000	51933	By Weight	0
56695	Ca Nuc hap kg	8500	56695	By Weight	0
57126	Cha ca hap kg	53500	57126	By Weight	0
50937	Ot chuong vang kg	76900	50937	By Weight	0
55765	Ech ncon lsach kg-Tu NCC	128000	55765	By Weight	1
56697	Ca com hap kg	9000	56697	By Weight	0
53086	S-Thit dui sau bo sc kg-CMT	78000	53086	By Weight	0
53087	S-Suon bo so che kg	37000	53087	By Weight	0
53088	S-Co bo so che kg	166000	53088	By Weight	0
57128	Cha ca kg-T.AN	88000	57128	By Weight	0
57132	Cha trung muc nang kg	87000	57132	By Weight	0
57134	Mam ruoc PhanThiet kg	100800	57134	By Weight	0
53095	Than noi bo Uc kg-VS990	475000	53095	By Weight	0
53096	Suon non bo Uc kg-VS990	200000	53096	By Weight	0
53099	Cot let duoi bo Uc kg -VS990	170000	53099	By Weight	0
53100	Cot let tren bo Uc kg -VS990	150000	53100	By Weight	0
53102	Dui bo Uc loai B kg -VS990	100000	53102	By Weight	0
53106	Nam bo Uc kg-VS990	245000	53106	By Weight	0
53108	Nac vun lon bo Uc kg -VS990	190000	53108	By Weight	0
50506	S-Ca that lat so che kg	132000	50506	By Weight	1
53610	Canh ga dong lanh NK kg	100000	53610	By Weight	0
57323	Tom kho lon TA kg	338000	57323	By Weight	0
11658	S-Hong vuong TQuoc kg (1)	12800	11658	By Weight	0
11631	S-Quyt TQuoc loaiI kg (1)	10400	11631	By Weight	0
56026	So long nac ( lot vo) Kg	127000	56026	By Weight	1
53048	Than noi bo-VS990	390000	53048	By Weight	0
52347	Luoi heo-VS990	180000	52347	By Weight	0
52352	Nac dam heo-VS990	182000	52352	By Weight	0
52353	Nac dui heo-VS990	139500	52353	By Weight	0
57316	Kho ca Bo giay tam kg	482500	57316	By Weight	0
57098	Mam nem kg	17600	57098	By Weight	0
57086	Dua nuoc tuong kg	18000	57086	By Weight	0
57036	Tai heo ngam dam kg	50000	57036	By Weight	0
57064	Cot let chay kg-PGP	323900	57064	By Weight	0
57066	Heo hai lat chay kg	55000	57066	By Weight	0
55386	Ca heo kg	485000	55386	By Weight	0
51769	Nhan say kho kg	25000	51769	By Weight	0
52429	Suon gia heo kg - CP	148000	52429	By Weight	0
52430	Dung heo kg - CP	102000	52430	By Weight	0
11525	S-Oi DLoan kg (1)	12000	11525	By Weight	0
51907	Chuoi gia huong kg	15300	51907	By Weight	0
50361	Xoai cat MDong L1 kg	49000	50361	By Weight	0
56108	Oc mong tay kg	54000	56108	By Weight	0
52563	S-Than ngoai heo so che kg	215000	52563	By Weight	0
51011	Muc ong kho L2 kg	322000	51011	By Weight	0
51012	Muc ong kho L3 kg	169000	51012	By Weight	0
51015	Ruoc kho L2 kg	48500	51015	By Weight	0
56711	S-Oc buu don thit kg - HM	45000	56711	By Weight	0
51029	Ca lat nguyen con kg	146000	51029	By Weight	0
57139	Banh canh bot gao kg	5000	57139	By Weight	0
52567	S-Nac vai heo so che kg-HM	209000	52567	By Weight	0
50392	S-Caloc bong kdautam uopkg-Tky	96000	50392	By Weight	1
54020	Vit xiem kg-TPDN990	83000	54020	By Weight	0
50254	Mut me chua cay kg	324000	50254	By Weight	0
50411	S-Bo cuonlalot+tduibo+txayPLHM	205000	50411	By Weight	0
50987	Khoai lang nghe kg	28900	50987	By Weight	0
50283	Tao do My nho kg	80000	50283	By Weight	0
57161	Dua kieu kg-BETU990	60000	57161	By Weight	0
57162	Dua cu sen kg-BETU990	35000	57162	By Weight	0
57163	Dua nu xanh kg-BETU990	55000	57163	By Weight	0
50782	Ga tha vuonhap-luoc kg-PKD990	135000	50782	By Weight	1
50307	Hat dieu mau kg	306500	50307	By Weight	0
50427	S-Cot let heo sc kg-TPDN	192000	50427	By Weight	0
51467	Dua bon bon kg-BeTu	37000	51467	By Weight	0
51474	Kim chi Thap cam kg-BeTu	29800	51474	By Weight	0
50441	Canh ga NK so che kg	53500	50441	By Weight	0
50319	Kim chi cai thao kg	50000	50319	By Weight	0
50321	Kim chi cu cai kg	37500	50321	By Weight	0
50324	Ca nuc hap say kho kh.dau kg	299500	50324	By Weight	0
50466	Bap nep chin kg	8750	50466	By Weight	0
50472	Xoai cat HLoc L1 Kg	99000	50472	By Weight	0
50334	Chim cut tuoi ngcon kg	99000	50334	By Weight	0
51088	Xoi dau phong kg-PKD990	88000	51088	By Weight	1
52027	Thit vun be kg	200000	52027	By Weight	0
52028	Da be kg	100000	52028	By Weight	0
56197	Vit ncon dong lanh kg	95800	56197	By Weight	0
51347	Fillet ca thu 2-3 mieng/kg	235000	51347	By Weight	1
58628	Keo deo bap Viet kg	77700	58628	By Weight	0
58634	Keo Socola dong tien kg	242900	58634	By Weight	0
58635	Keo Socola chum va romance kg	190800	58635	By Weight	0
58640	Thach sua chua hapi 37g	62900	58640	By Weight	0
50345	Dui ga thao khop kg - PAS	88000	50345	By Weight	0
56008	Le do vang Nam Phi kg	92900	56008	By Weight	0
52084	S-Ca Ro lon so che Kg	69000	52084	By Weight	0
58831	C-Rau hon hop COOP kg	72000	58831	By Weight	0
58838	Tom su bien song kg	450000	58838	By Weight	0
58839	Dau ca tam tuoi kg	117000	58839	By Weight	0
51391	Mut ca rot kg	133700	51391	By Weight	0
12012	S-Tao fuji New Zealand kg(1)	35000	12012	By Weight	0
11221	S-Kiwi xanh Chile kg(1)	89000	11221	By Weight	0
51353	Ca rot kg-TD	14500	51353	By Weight	0
56219	S-Kho qua don cha ca basa TSAG	82000	56219	By Weight	0
59514	@Ca phao chua ngot kg-SH990	60000	59514	By Weight	0
59521	@Kieu chua ngot kg-SH990	270000	59521	By Weight	0
51493	Tao Ambrosia My kg	70000	51493	By Weight	0
51499	Kim chi chay kg	105400	51499	By Weight	0
51502	Dua mon chay kg	180000	51502	By Weight	0
52836	Cu hu dua kg	91000	52836	By Weight	0
52844	Khoai lang tui luoi kg	40900	52844	By Weight	0
52721	Com chien ca man-PKD990	105000	52721	By Weight	0
52724	Dau hu don thit kg-PKD990	168000	52724	By Weight	0
52732	Mam kho quet-PKD990	235000	52732	By Weight	0
58916	Xuong duoi heo kg-AHT990	105000	58916	By Weight	0
58934	Chan gio heo r.xuong kg-AHT990	142000	58934	By Weight	0
58935	Dung heo kg-AHT990	122000	58935	By Weight	0
58941	Luoi heo kg-AHT990	149000	58941	By Weight	0
58942	Tai heo kg-AHT990	136000	58942	By Weight	0
53211	Vit kho gung kg-PKD990	195000	53211	By Weight	0
53216	Ca nuc hap kg-PKD990	92000	53216	By Weight	0
52108	Vop kg	52500	52108	By Weight	0
52889	Ca trung chien com dep-PKD990	198000	52889	By Weight	0
12742	S-Kiwi vang Chile kg(1)	135000	12742	By Weight	0
12822	S-Tao Pink Nam Phi kg(1)	43500	12822	By Weight	0
52748	Muc com man ram ba roi-PKD990	280000	52748	By Weight	0
52749	Che dau-PKD990	52000	52749	By Weight	0
52751	Ca tim ap chao-PKD990	82000	52751	By Weight	0
52762	Salad tron chua ngot-PKD990	60000	52762	By Weight	0
53234	@Xoai cat chu kg-HN	34500	53234	By Weight	0
53235	@Xoai cat Hoa Loc kg-HN	99000	53235	By Weight	0
52890	Muc tam gia vi kg-TP990	1	52890	By Weight	0
19033	S-Tao Queen Newzealand kg(1)	62000	19033	By Weight	0
53246	Sa lach Batavia thuy canh kg	49900	53246	By Weight	0
52181	Le vang My kg	149900	52181	By Weight	0
52887	Chim cut quay/roti	519000	52887	By Weight	0
63183	Ca hoi tuoi nguyen con kg	360000	63183	By Weight	0
52201	Dua hau vo vang ruot do kg	24900	52201	By Weight	0
52775	Xoai ngam c.ngot kg-BM	45500	52775	By Weight	0
52776	Banh pho kho kg	46000	52776	By Weight	0
52214	Ca chua beef kg	36500	52214	By Weight	0
11945	S-Nho den NamPhi kg (1)	125000	11945	By Weight	0
52786	Thit kho trung cut kg-PKD990	295000	52786	By Weight	0
16035	S-Cua bien thit L1 kg(1)	195000	16035	By Weight	0
53283	@Bau Sao VG kg-HN	20500	53283	By Weight	0
53290	@Buoi da xanh kg-HN	46900	53290	By Weight	0
53291	@Man An Phuoc kg-HN	44900	53291	By Weight	0
53293	Ca huong tam uop kg	136000	53293	By Weight	1
53294	File Basa tam uop kg	106000	53294	By Weight	1
53032	Dau ga hap hanh kg-PKD990	57000	53032	By Weight	1
53033	Uc ga File chien xu kg-PKD990	175000	53033	By Weight	0
53140	Dua hanh muoi kg-PKD990	150000	53140	By Weight	0
53141	Che kho kg-PKD990	150000	53141	By Weight	0
53144	Dua mon kg-PKD990	150000	53144	By Weight	0
52278	C-F-Xx LonganizaIberkg-NCD990	839000	52278	By Weight	0
52651	F-Ph.mai Comte kg-CFF990	1188000	52651	By Weight	0
52656	F-Ph.mai MorbierJura kg-CFF990	1015000	52656	By Weight	0
52657	C-F-Phmai Canta doux kg-CFF990	1177000	52657	By Weight	0
52671	F-Phmai MozzarellaLucia-CFF990	1145000	52671	By Weight	0
52813	Cu sam tuoi kg	99000	52813	By Weight	0
53300	Ech lsach tam uop kg	195000	53300	By Weight	1
53301	Luon tam uop kg	265000	53301	By Weight	1
53169	Nho den k.hat ngon tay Uc kg	179000	53169	By Weight	0
59032	Rau rung kg	28000	59032	By Weight	0
53319	Khoai lang hap kg-PKD990	59000	53319	By Weight	1
53321	Xoi ga xe-PKD990	110000	53321	By Weight	1
51375	Ca chua (tui luoi) kg	26000	51375	By Weight	0
50223	Bap cai trai tim kg	27900	50223	By Weight	1
10244	S-Le Han Quoc kg (1)	30000	10244	By Weight	0
10473	S-Xoai cat HLoc L2 kg (1)	25000	10473	By Weight	0
51969	Nho xanh Phan Rang kg	94800	51969	By Weight	0
52501	Than ngoai heo kg	162000	52501	By Weight	0
52502	Xuong bo heo kg	76500	52502	By Weight	0
50641	Ca he lon kg	122000	50641	By Weight	1
50647	Ca bac ma ls kg	102000	50647	By Weight	0
51388	Ba roi rut suon kg-AHT	255000	51388	By Weight	0
51394	Keo me trang kg	141800	51394	By Weight	0
11632	S-Cam Tquoc kg (1)	36000	11632	By Weight	0
51279	Nam huong kg	362000	51279	By Weight	0
50229	Rau nang kho kg-TD	24300	50229	By Weight	0
58909	Nho do khong hat Nam Phi kg	130000	58909	By Weight	0
58911	Cu san non kg	13900	58911	By Weight	0
57138	S-Kieu chua ngot kg-LXuyen	42000	57138	By Weight	0
51666	Dui la co bo UC kg-VS990	395000	51666	By Weight	0
58922	Thit cot let heo kg-AHT990	150000	58922	By Weight	0
58928	Chan gio heo kg-AHT990	125000	58928	By Weight	0
58930	Ba roi heo kg-AHT990	192800	58930	By Weight	0
58932	Suon gia heo kg-AHT990	158000	58932	By Weight	0
58938	Cat heo kg-AHT990	125000	58938	By Weight	0
58939	Tim heo kg-AHT990	187000	58939	By Weight	0
58940	Bao tu heo kg-AHT990	175000	58940	By Weight	0
58949	Ga ta dac kg-AHT990	162000	58949	By Weight	0
57762	Nep ngong kg	29500	57762	By Weight	0
52263	Xuong ong heo kg	108900	52263	By Weight	0
52271	Dung heo kg	115200	52271	By Weight	0
56665	Thit dui heo quay kg	347700	56665	By Weight	0
52031	S-Dui ech tam kg	295000	52031	By Weight	0
52088	Cherry vang Chile kg	790000	52088	By Weight	0
52091	Ca chua nho kg	22500	52091	By Weight	0
52089	S-Ca bac ma hap kg-QN	62000	52089	By Weight	0
57160	Dua ngo sen kg-BETU990	40000	57160	By Weight	0
57165	Kim chi thap cam kg-BETU990	30000	57165	By Weight	0
57167	Dua mam y kg-BETU990	20000	57167	By Weight	0
